"LEM_ADAMSS"

"Time      "	".rama_wahacz_P.Element_Force.X"	".rama_wahacz_P.Element_Force.Y"	".rama_wahacz_L.Element_Force.X"	".rama_wahacz_L.Element_Force.Y"	".link_wahacz.Element_Force.X"	".link_wahacz.Element_Force.Y"
9.120000e+00	-4.794427e+03	-1.119219e+02	-4.805311e+03	-1.121791e+02	9.133836e+03	1.938628e+03
9.127500e+00	-4.799688e+03	-1.116703e+02	-4.810584e+03	-1.119269e+02	9.143911e+03	1.939555e+03
9.135000e+00	-4.804950e+03	-1.114184e+02	-4.815858e+03	-1.116744e+02	9.153987e+03	1.940481e+03
9.142500e+00	-4.810212e+03	-1.111662e+02	-4.821132e+03	-1.114216e+02	9.164063e+03	1.941407e+03
9.150000e+00	-4.815474e+03	-1.109137e+02	-4.826406e+03	-1.111685e+02	9.174139e+03	1.942332e+03
9.157500e+00	-4.820736e+03	-1.106609e+02	-4.831680e+03	-1.109152e+02	9.184217e+03	1.943257e+03
9.165000e+00	-4.825999e+03	-1.104078e+02	-4.836955e+03	-1.106615e+02	9.194295e+03	1.944181e+03
9.172500e+00	-4.831261e+03	-1.101544e+02	-4.842229e+03	-1.104075e+02	9.204373e+03	1.945104e+03
9.180000e+00	-4.836524e+03	-1.099007e+02	-4.847504e+03	-1.101533e+02	9.214452e+03	1.946027e+03
9.187500e+00	-4.841787e+03	-1.096467e+02	-4.852779e+03	-1.098987e+02	9.224532e+03	1.946949e+03
9.195000e+00	-4.847051e+03	-1.093925e+02	-4.858055e+03	-1.096439e+02	9.234612e+03	1.947871e+03
9.202500e+00	-4.852315e+03	-1.091379e+02	-4.863330e+03	-1.093887e+02	9.244693e+03	1.948792e+03
9.210000e+00	-4.857578e+03	-1.088831e+02	-4.868606e+03	-1.091333e+02	9.254774e+03	1.949713e+03
9.217500e+00	-4.862842e+03	-1.086280e+02	-4.873882e+03	-1.088776e+02	9.264856e+03	1.950633e+03
9.225000e+00	-4.868107e+03	-1.083726e+02	-4.879158e+03	-1.086216e+02	9.274939e+03	1.951553e+03
9.232500e+00	-4.873371e+03	-1.081169e+02	-4.884435e+03	-1.083653e+02	9.285022e+03	1.952472e+03
9.240000e+00	-4.878636e+03	-1.078609e+02	-4.889711e+03	-1.081088e+02	9.295105e+03	1.953391e+03
9.247500e+00	-4.883901e+03	-1.076046e+02	-4.894988e+03	-1.078519e+02	9.305189e+03	1.954309e+03
9.255000e+00	-4.889166e+03	-1.073481e+02	-4.900265e+03	-1.075948e+02	9.315274e+03	1.955226e+03
9.262500e+00	-4.894431e+03	-1.070913e+02	-4.905542e+03	-1.073374e+02	9.325359e+03	1.956143e+03
9.270000e+00	-4.899696e+03	-1.068342e+02	-4.910820e+03	-1.070797e+02	9.335444e+03	1.957060e+03
9.277500e+00	-4.904962e+03	-1.065768e+02	-4.916097e+03	-1.068218e+02	9.345531e+03	1.957975e+03
9.285000e+00	-4.910228e+03	-1.063191e+02	-4.921375e+03	-1.065635e+02	9.355617e+03	1.958891e+03
9.292500e+00	-4.915494e+03	-1.060612e+02	-4.926653e+03	-1.063050e+02	9.365704e+03	1.959806e+03
9.300000e+00	-4.920760e+03	-1.058030e+02	-4.931931e+03	-1.060462e+02	9.375792e+03	1.960720e+03
9.307500e+00	-4.926027e+03	-1.055445e+02	-4.937210e+03	-1.057872e+02	9.385880e+03	1.961634e+03
9.315000e+00	-4.931293e+03	-1.052858e+02	-4.942488e+03	-1.055279e+02	9.395969e+03	1.962547e+03
9.322500e+00	-4.936560e+03	-1.050268e+02	-4.947767e+03	-1.052682e+02	9.406058e+03	1.963460e+03
9.330000e+00	-4.941827e+03	-1.047675e+02	-4.953046e+03	-1.050084e+02	9.416148e+03	1.964372e+03
9.337500e+00	-4.947094e+03	-1.045079e+02	-4.958325e+03	-1.047482e+02	9.426238e+03	1.965284e+03
9.345000e+00	-4.952361e+03	-1.042481e+02	-4.963604e+03	-1.044878e+02	9.436328e+03	1.966195e+03
9.352500e+00	-4.957629e+03	-1.039880e+02	-4.968884e+03	-1.042271e+02	9.446419e+03	1.967106e+03
9.360000e+00	-4.962897e+03	-1.037277e+02	-4.974163e+03	-1.039662e+02	9.456511e+03	1.968016e+03
9.367500e+00	-4.968164e+03	-1.034671e+02	-4.979443e+03	-1.037050e+02	9.466603e+03	1.968926e+03
9.375000e+00	-4.973432e+03	-1.032062e+02	-4.984723e+03	-1.034435e+02	9.476695e+03	1.969835e+03
9.382500e+00	-4.978701e+03	-1.029450e+02	-4.990003e+03	-1.031818e+02	9.486788e+03	1.970744e+03
9.390000e+00	-4.983969e+03	-1.026836e+02	-4.995284e+03	-1.029198e+02	9.496882e+03	1.971652e+03
9.397500e+00	-4.989237e+03	-1.024220e+02	-5.000564e+03	-1.026575e+02	9.506975e+03	1.972560e+03
9.405000e+00	-4.994506e+03	-1.021601e+02	-5.005845e+03	-1.023950e+02	9.517070e+03	1.973468e+03
9.412500e+00	-4.999775e+03	-1.018979e+02	-5.011125e+03	-1.021323e+02	9.527164e+03	1.974374e+03
9.420000e+00	-5.005044e+03	-1.016354e+02	-5.016406e+03	-1.018692e+02	9.537259e+03	1.975281e+03
9.427500e+00	-5.010313e+03	-1.013728e+02	-5.021687e+03	-1.016059e+02	9.547355e+03	1.976186e+03
9.435000e+00	-5.015582e+03	-1.011098e+02	-5.026969e+03	-1.013424e+02	9.557451e+03	1.977092e+03
9.442500e+00	-5.020852e+03	-1.008466e+02	-5.032250e+03	-1.010786e+02	9.567547e+03	1.977997e+03
9.450000e+00	-5.026121e+03	-1.005832e+02	-5.037532e+03	-1.008146e+02	9.577644e+03	1.978901e+03
9.457500e+00	-5.031391e+03	-1.003195e+02	-5.042813e+03	-1.005503e+02	9.587742e+03	1.979805e+03
9.465000e+00	-5.036661e+03	-1.000555e+02	-5.048095e+03	-1.002857e+02	9.597839e+03	1.980708e+03
9.472500e+00	-5.041931e+03	-9.979131e+01	-5.053377e+03	-1.000209e+02	9.607937e+03	1.981611e+03
9.480000e+00	-5.047201e+03	-9.952686e+01	-5.058659e+03	-9.975586e+01	9.618036e+03	1.982514e+03
9.487500e+00	-5.052471e+03	-9.926217e+01	-5.063941e+03	-9.949056e+01	9.628135e+03	1.983416e+03
9.495000e+00	-5.057742e+03	-9.899722e+01	-5.069224e+03	-9.922501e+01	9.638234e+03	1.984318e+03
9.502500e+00	-5.063012e+03	-9.873203e+01	-5.074506e+03	-9.895922e+01	9.648334e+03	1.985219e+03
9.510000e+00	-5.068283e+03	-9.846660e+01	-5.079789e+03	-9.869319e+01	9.658434e+03	1.986119e+03
9.517500e+00	-5.073554e+03	-9.820092e+01	-5.085072e+03	-9.842691e+01	9.668534e+03	1.987020e+03
9.525000e+00	-5.078825e+03	-9.793500e+01	-5.090355e+03	-9.816038e+01	9.678635e+03	1.987919e+03
9.532500e+00	-5.084096e+03	-9.766884e+01	-5.095638e+03	-9.789362e+01	9.688736e+03	1.988819e+03
9.540000e+00	-5.089367e+03	-9.740244e+01	-5.100921e+03	-9.762661e+01	9.698838e+03	1.989717e+03
9.547500e+00	-5.094639e+03	-9.713580e+01	-5.106205e+03	-9.735937e+01	9.708940e+03	1.990616e+03
9.555000e+00	-5.099910e+03	-9.686892e+01	-5.111488e+03	-9.709188e+01	9.719042e+03	1.991514e+03
9.562500e+00	-5.105182e+03	-9.660180e+01	-5.116772e+03	-9.682416e+01	9.729145e+03	1.992411e+03
9.570000e+00	-5.110454e+03	-9.633445e+01	-5.122055e+03	-9.655620e+01	9.739248e+03	1.993308e+03
9.577500e+00	-5.115725e+03	-9.606686e+01	-5.127339e+03	-9.628800e+01	9.749352e+03	1.994205e+03
9.585000e+00	-5.120997e+03	-9.579904e+01	-5.132623e+03	-9.601957e+01	9.759455e+03	1.995101e+03
9.592500e+00	-5.126270e+03	-9.553098e+01	-5.137907e+03	-9.575090e+01	9.769560e+03	1.995996e+03
9.600000e+00	-5.131542e+03	-9.526269e+01	-5.143191e+03	-9.548200e+01	9.779664e+03	1.996892e+03
9.607500e+00	-5.136814e+03	-9.499416e+01	-5.148476e+03	-9.521287e+01	9.789769e+03	1.997787e+03
9.615000e+00	-5.142087e+03	-9.472541e+01	-5.153760e+03	-9.494350e+01	9.799874e+03	1.998681e+03
9.622500e+00	-5.147359e+03	-9.445643e+01	-5.159045e+03	-9.467391e+01	9.809980e+03	1.999575e+03
9.630000e+00	-5.152632e+03	-9.418721e+01	-5.164329e+03	-9.440408e+01	9.820086e+03	2.000468e+03
9.637500e+00	-5.157905e+03	-9.391777e+01	-5.169614e+03	-9.413403e+01	9.830192e+03	2.001361e+03
9.645000e+00	-5.163178e+03	-9.364810e+01	-5.174899e+03	-9.386375e+01	9.840298e+03	2.002254e+03
9.652500e+00	-5.168451e+03	-9.337821e+01	-5.180184e+03	-9.359324e+01	9.850405e+03	2.003146e+03
9.660000e+00	-5.173724e+03	-9.310809e+01	-5.185469e+03	-9.332251e+01	9.860513e+03	2.004038e+03
9.667500e+00	-5.178997e+03	-9.283774e+01	-5.190754e+03	-9.305155e+01	9.870620e+03	2.004929e+03
9.675000e+00	-5.184270e+03	-9.256717e+01	-5.196040e+03	-9.278036e+01	9.880728e+03	2.005820e+03
9.682500e+00	-5.189544e+03	-9.229638e+01	-5.201325e+03	-9.250896e+01	9.890836e+03	2.006711e+03
9.690000e+00	-5.194817e+03	-9.202537e+01	-5.206611e+03	-9.223733e+01	9.900945e+03	2.007601e+03
9.697500e+00	-5.200091e+03	-9.175413e+01	-5.211896e+03	-9.196548e+01	9.911053e+03	2.008491e+03
9.705000e+00	-5.205365e+03	-9.148268e+01	-5.217182e+03	-9.169341e+01	9.921163e+03	2.009380e+03
9.712500e+00	-5.210639e+03	-9.121100e+01	-5.222468e+03	-9.142112e+01	9.931272e+03	2.010269e+03
9.720000e+00	-5.215913e+03	-9.093911e+01	-5.227754e+03	-9.114861e+01	9.941382e+03	2.011157e+03
9.727500e+00	-5.221187e+03	-9.066700e+01	-5.233040e+03	-9.087588e+01	9.951492e+03	2.012045e+03
9.735000e+00	-5.226461e+03	-9.039468e+01	-5.238326e+03	-9.060294e+01	9.961602e+03	2.012933e+03
9.742500e+00	-5.231735e+03	-9.012213e+01	-5.243612e+03	-9.032978e+01	9.971713e+03	2.013820e+03
9.750000e+00	-5.237009e+03	-8.984938e+01	-5.248898e+03	-9.005640e+01	9.981823e+03	2.014707e+03
9.757500e+00	-5.242284e+03	-8.957641e+01	-5.254185e+03	-8.978281e+01	9.991935e+03	2.015593e+03
9.765000e+00	-5.247558e+03	-8.930322e+01	-5.259471e+03	-8.950900e+01	1.000205e+04	2.016479e+03
9.772500e+00	-5.252833e+03	-8.902983e+01	-5.264758e+03	-8.923499e+01	1.001216e+04	2.017365e+03
9.780000e+00	-5.258107e+03	-8.875622e+01	-5.270044e+03	-8.896076e+01	1.002227e+04	2.018250e+03
9.787500e+00	-5.263382e+03	-8.848240e+01	-5.275331e+03	-8.868632e+01	1.003238e+04	2.019135e+03
9.795000e+00	-5.268657e+03	-8.820837e+01	-5.280618e+03	-8.841167e+01	1.004249e+04	2.020020e+03
9.802500e+00	-5.273932e+03	-8.793413e+01	-5.285905e+03	-8.813681e+01	1.005261e+04	2.020904e+03
9.810000e+00	-5.279207e+03	-8.765969e+01	-5.291192e+03	-8.786174e+01	1.006272e+04	2.021787e+03
9.817500e+00	-5.284482e+03	-8.738504e+01	-5.296479e+03	-8.758647e+01	1.007283e+04	2.022671e+03
9.825000e+00	-5.289757e+03	-8.711018e+01	-5.301766e+03	-8.731098e+01	1.008295e+04	2.023553e+03
9.832500e+00	-5.295032e+03	-8.683511e+01	-5.307053e+03	-8.703529e+01	1.009306e+04	2.024436e+03
9.840000e+00	-5.300307e+03	-8.655985e+01	-5.312340e+03	-8.675940e+01	1.010318e+04	2.025318e+03
9.847500e+00	-5.305583e+03	-8.628437e+01	-5.317627e+03	-8.648330e+01	1.011329e+04	2.026200e+03
9.855000e+00	-5.310858e+03	-8.600870e+01	-5.322915e+03	-8.620700e+01	1.012340e+04	2.027081e+03
9.862500e+00	-5.316134e+03	-8.573282e+01	-5.328202e+03	-8.593050e+01	1.013352e+04	2.027962e+03
9.870000e+00	-5.321409e+03	-8.545674e+01	-5.333490e+03	-8.565379e+01	1.014363e+04	2.028843e+03
9.877500e+00	-5.326685e+03	-8.518046e+01	-5.338778e+03	-8.537688e+01	1.015375e+04	2.029723e+03
9.885000e+00	-5.331961e+03	-8.490398e+01	-5.344065e+03	-8.509977e+01	1.016387e+04	2.030603e+03
9.892500e+00	-5.337236e+03	-8.462730e+01	-5.349353e+03	-8.482247e+01	1.017398e+04	2.031482e+03
9.900000e+00	-5.342512e+03	-8.435042e+01	-5.354641e+03	-8.454496e+01	1.018410e+04	2.032361e+03
9.907500e+00	-5.347788e+03	-8.407335e+01	-5.359929e+03	-8.426726e+01	1.019421e+04	2.033240e+03
9.915000e+00	-5.353064e+03	-8.379607e+01	-5.365217e+03	-8.398935e+01	1.020433e+04	2.034118e+03
9.922500e+00	-5.358340e+03	-8.351861e+01	-5.370505e+03	-8.371126e+01	1.021445e+04	2.034996e+03
9.930000e+00	-5.363616e+03	-8.324094e+01	-5.375793e+03	-8.343296e+01	1.022456e+04	2.035874e+03
9.937500e+00	-5.368892e+03	-8.296309e+01	-5.381081e+03	-8.315448e+01	1.023468e+04	2.036751e+03
9.945000e+00	-5.374169e+03	-8.268504e+01	-5.386369e+03	-8.287579e+01	1.024480e+04	2.037628e+03
9.952500e+00	-5.379445e+03	-8.240679e+01	-5.391657e+03	-8.259692e+01	1.025492e+04	2.038504e+03
9.960000e+00	-5.384721e+03	-8.212836e+01	-5.396946e+03	-8.231785e+01	1.026503e+04	2.039380e+03
9.967500e+00	-5.389998e+03	-8.184973e+01	-5.402234e+03	-8.203859e+01	1.027515e+04	2.040256e+03
9.975000e+00	-5.395274e+03	-8.157091e+01	-5.407522e+03	-8.175914e+01	1.028527e+04	2.041132e+03
9.982500e+00	-5.400550e+03	-8.129190e+01	-5.412811e+03	-8.147950e+01	1.029539e+04	2.042007e+03
9.990000e+00	-5.405827e+03	-8.101271e+01	-5.418099e+03	-8.119967e+01	1.030551e+04	2.042881e+03
9.997500e+00	-5.411104e+03	-8.073332e+01	-5.423388e+03	-8.091965e+01	1.031563e+04	2.043756e+03
1.000500e+01	-5.416380e+03	-8.045375e+01	-5.428677e+03	-8.063944e+01	1.032575e+04	2.044630e+03
1.001250e+01	-5.421657e+03	-8.017399e+01	-5.433965e+03	-8.035905e+01	1.033586e+04	2.045503e+03
1.002000e+01	-5.426934e+03	-7.989405e+01	-5.439254e+03	-8.007847e+01	1.034598e+04	2.046377e+03
1.002750e+01	-5.432210e+03	-7.961392e+01	-5.444543e+03	-7.979770e+01	1.035610e+04	2.047250e+03
1.003500e+01	-5.437487e+03	-7.933360e+01	-5.449832e+03	-7.951675e+01	1.036622e+04	2.048122e+03
1.004250e+01	-5.442764e+03	-7.905310e+01	-5.455120e+03	-7.923562e+01	1.037634e+04	2.048994e+03
1.005000e+01	-5.448041e+03	-7.877242e+01	-5.460409e+03	-7.895430e+01	1.038646e+04	2.049866e+03
1.005750e+01	-5.453318e+03	-7.849156e+01	-5.465698e+03	-7.867280e+01	1.039658e+04	2.050738e+03
1.006500e+01	-5.458595e+03	-7.821051e+01	-5.470987e+03	-7.839111e+01	1.040671e+04	2.051609e+03
1.007250e+01	-5.463872e+03	-7.792929e+01	-5.476276e+03	-7.810925e+01	1.041683e+04	2.052480e+03
1.008000e+01	-5.469149e+03	-7.764788e+01	-5.481565e+03	-7.782720e+01	1.042695e+04	2.053351e+03
1.008750e+01	-5.474426e+03	-7.736629e+01	-5.486854e+03	-7.754498e+01	1.043707e+04	2.054221e+03
1.009500e+01	-5.479704e+03	-7.708453e+01	-5.492144e+03	-7.726257e+01	1.044719e+04	2.055091e+03
1.010250e+01	-5.484981e+03	-7.680259e+01	-5.497433e+03	-7.697999e+01	1.045731e+04	2.055960e+03
1.011000e+01	-5.490258e+03	-7.652046e+01	-5.502722e+03	-7.669723e+01	1.046743e+04	2.056830e+03
1.011750e+01	-5.495535e+03	-7.623817e+01	-5.508011e+03	-7.641429e+01	1.047755e+04	2.057698e+03
1.012500e+01	-5.500813e+03	-7.595569e+01	-5.513301e+03	-7.613118e+01	1.048768e+04	2.058567e+03
1.013250e+01	-5.506090e+03	-7.567305e+01	-5.518590e+03	-7.584789e+01	1.049780e+04	2.059435e+03
1.014000e+01	-5.511367e+03	-7.539022e+01	-5.523879e+03	-7.556442e+01	1.050792e+04	2.060303e+03
1.014750e+01	-5.516645e+03	-7.510723e+01	-5.529169e+03	-7.528078e+01	1.051804e+04	2.061171e+03
1.015500e+01	-5.521922e+03	-7.482406e+01	-5.534458e+03	-7.499697e+01	1.052817e+04	2.062038e+03
1.016250e+01	-5.527200e+03	-7.454071e+01	-5.539748e+03	-7.471298e+01	1.053829e+04	2.062905e+03
1.017000e+01	-5.532477e+03	-7.425720e+01	-5.545037e+03	-7.442882e+01	1.054841e+04	2.063772e+03
1.017750e+01	-5.537755e+03	-7.397351e+01	-5.550327e+03	-7.414449e+01	1.055853e+04	2.064638e+03
1.018500e+01	-5.543032e+03	-7.368966e+01	-5.555616e+03	-7.385999e+01	1.056866e+04	2.065504e+03
1.019250e+01	-5.548310e+03	-7.340563e+01	-5.560906e+03	-7.357532e+01	1.057878e+04	2.066369e+03
1.020000e+01	-5.553588e+03	-7.312144e+01	-5.566195e+03	-7.329048e+01	1.058891e+04	2.067235e+03
1.020750e+01	-5.558865e+03	-7.283707e+01	-5.571485e+03	-7.300547e+01	1.059903e+04	2.068100e+03
1.021500e+01	-5.564143e+03	-7.255254e+01	-5.576775e+03	-7.272030e+01	1.060915e+04	2.068965e+03
1.022250e+01	-5.569421e+03	-7.226784e+01	-5.582064e+03	-7.243495e+01	1.061928e+04	2.069829e+03
1.023000e+01	-5.574698e+03	-7.198298e+01	-5.587354e+03	-7.214944e+01	1.062940e+04	2.070693e+03
1.023750e+01	-5.579976e+03	-7.169795e+01	-5.592644e+03	-7.186376e+01	1.063952e+04	2.071557e+03
1.024500e+01	-5.585254e+03	-7.141275e+01	-5.597934e+03	-7.157792e+01	1.064965e+04	2.072420e+03
1.025250e+01	-5.590532e+03	-7.112739e+01	-5.603223e+03	-7.129191e+01	1.065977e+04	2.073283e+03
1.026000e+01	-5.595810e+03	-7.084187e+01	-5.608513e+03	-7.100574e+01	1.066990e+04	2.074146e+03
1.026750e+01	-5.601087e+03	-7.055618e+01	-5.613803e+03	-7.071940e+01	1.068002e+04	2.075009e+03
1.027500e+01	-5.606365e+03	-7.027033e+01	-5.619093e+03	-7.043290e+01	1.069015e+04	2.075871e+03
1.028250e+01	-5.611643e+03	-6.998432e+01	-5.624383e+03	-7.014624e+01	1.070027e+04	2.076733e+03
1.029000e+01	-5.616921e+03	-6.969815e+01	-5.629673e+03	-6.985942e+01	1.071040e+04	2.077595e+03
1.029750e+01	-5.622199e+03	-6.941181e+01	-5.634962e+03	-6.957244e+01	1.072052e+04	2.078456e+03
1.030500e+01	-5.627477e+03	-6.912532e+01	-5.640252e+03	-6.928529e+01	1.073065e+04	2.079317e+03
1.031250e+01	-5.632755e+03	-6.883866e+01	-5.645542e+03	-6.899799e+01	1.074077e+04	2.080178e+03
1.032000e+01	-5.638033e+03	-6.855185e+01	-5.650832e+03	-6.871052e+01	1.075090e+04	2.081038e+03
1.032750e+01	-5.643311e+03	-6.826488e+01	-5.656122e+03	-6.842290e+01	1.076103e+04	2.081898e+03
1.033500e+01	-5.648589e+03	-6.797775e+01	-5.661412e+03	-6.813512e+01	1.077115e+04	2.082758e+03
1.034250e+01	-5.653867e+03	-6.769047e+01	-5.666702e+03	-6.784718e+01	1.078128e+04	2.083618e+03
1.035000e+01	-5.659145e+03	-6.740303e+01	-5.671992e+03	-6.755909e+01	1.079140e+04	2.084477e+03
1.035750e+01	-5.664423e+03	-6.711543e+01	-5.677282e+03	-6.727084e+01	1.080153e+04	2.085336e+03
1.036500e+01	-5.669701e+03	-6.682768e+01	-5.682572e+03	-6.698243e+01	1.081166e+04	2.086195e+03
1.037250e+01	-5.674979e+03	-6.653977e+01	-5.687862e+03	-6.669387e+01	1.082178e+04	2.087053e+03
1.038000e+01	-5.680257e+03	-6.625171e+01	-5.693152e+03	-6.640516e+01	1.083191e+04	2.087911e+03
1.038750e+01	-5.685535e+03	-6.596349e+01	-5.698442e+03	-6.611629e+01	1.084204e+04	2.088769e+03
1.039500e+01	-5.690813e+03	-6.567513e+01	-5.703732e+03	-6.582727e+01	1.085216e+04	2.089627e+03
1.040250e+01	-5.696091e+03	-6.538661e+01	-5.709022e+03	-6.553810e+01	1.086229e+04	2.090484e+03
1.041000e+01	-5.701369e+03	-6.509794e+01	-5.714312e+03	-6.524877e+01	1.087242e+04	2.091341e+03
1.041750e+01	-5.706647e+03	-6.480912e+01	-5.719602e+03	-6.495929e+01	1.088254e+04	2.092197e+03
1.042500e+01	-5.711925e+03	-6.452015e+01	-5.724892e+03	-6.466967e+01	1.089267e+04	2.093054e+03
1.043250e+01	-5.717203e+03	-6.423102e+01	-5.730182e+03	-6.437989e+01	1.090280e+04	2.093910e+03
1.044000e+01	-5.722481e+03	-6.394175e+01	-5.735472e+03	-6.408996e+01	1.091292e+04	2.094766e+03
1.044750e+01	-5.727759e+03	-6.365233e+01	-5.740762e+03	-6.379988e+01	1.092305e+04	2.095621e+03
1.045500e+01	-5.733037e+03	-6.336277e+01	-5.746052e+03	-6.350966e+01	1.093318e+04	2.096477e+03
1.046250e+01	-5.738315e+03	-6.307305e+01	-5.751343e+03	-6.321929e+01	1.094331e+04	2.097332e+03
1.047000e+01	-5.743593e+03	-6.278319e+01	-5.756633e+03	-6.292877e+01	1.095343e+04	2.098187e+03
1.047750e+01	-5.748871e+03	-6.249318e+01	-5.761923e+03	-6.263810e+01	1.096356e+04	2.099041e+03
1.048500e+01	-5.754150e+03	-6.220303e+01	-5.767213e+03	-6.234729e+01	1.097369e+04	2.099895e+03
1.049250e+01	-5.759428e+03	-6.191273e+01	-5.772503e+03	-6.205633e+01	1.098382e+04	2.100749e+03
1.050000e+01	-5.764706e+03	-6.162229e+01	-5.777793e+03	-6.176523e+01	1.099394e+04	2.101603e+03
1.050750e+01	-5.769984e+03	-6.133170e+01	-5.783083e+03	-6.147398e+01	1.100407e+04	2.102456e+03
1.051500e+01	-5.775262e+03	-6.104097e+01	-5.788373e+03	-6.118259e+01	1.101420e+04	2.103309e+03
1.052250e+01	-5.780540e+03	-6.075010e+01	-5.793663e+03	-6.089106e+01	1.102433e+04	2.104162e+03
1.053000e+01	-5.785818e+03	-6.045908e+01	-5.798953e+03	-6.059938e+01	1.103446e+04	2.105015e+03
1.053750e+01	-5.791096e+03	-6.016792e+01	-5.804243e+03	-6.030756e+01	1.104459e+04	2.105867e+03
1.054500e+01	-5.796374e+03	-5.987662e+01	-5.809533e+03	-6.001560e+01	1.105471e+04	2.106719e+03
1.055250e+01	-5.801652e+03	-5.958518e+01	-5.814823e+03	-5.972350e+01	1.106484e+04	2.107571e+03
1.056000e+01	-5.806930e+03	-5.929360e+01	-5.820113e+03	-5.943126e+01	1.107497e+04	2.108423e+03
1.056750e+01	-5.812208e+03	-5.900188e+01	-5.825403e+03	-5.913888e+01	1.108510e+04	2.109274e+03
1.057500e+01	-5.817486e+03	-5.871002e+01	-5.830693e+03	-5.884635e+01	1.109523e+04	2.110125e+03
1.058250e+01	-5.822764e+03	-5.841803e+01	-5.835983e+03	-5.855369e+01	1.110536e+04	2.110976e+03
1.059000e+01	-5.828042e+03	-5.812589e+01	-5.841273e+03	-5.826089e+01	1.111549e+04	2.111826e+03
1.059750e+01	-5.833320e+03	-5.783362e+01	-5.846563e+03	-5.796796e+01	1.112561e+04	2.112676e+03
1.060500e+01	-5.838598e+03	-5.754121e+01	-5.851853e+03	-5.767488e+01	1.113574e+04	2.113526e+03
1.061250e+01	-5.843876e+03	-5.724866e+01	-5.857143e+03	-5.738167e+01	1.114587e+04	2.114376e+03
1.062000e+01	-5.849154e+03	-5.695598e+01	-5.862433e+03	-5.708833e+01	1.115600e+04	2.115226e+03
1.062750e+01	-5.854432e+03	-5.666316e+01	-5.867723e+03	-5.679484e+01	1.116613e+04	2.116075e+03
1.063500e+01	-5.859710e+03	-5.637021e+01	-5.873013e+03	-5.650123e+01	1.117626e+04	2.116924e+03
1.064250e+01	-5.864988e+03	-5.607712e+01	-5.878302e+03	-5.620747e+01	1.118639e+04	2.117773e+03
1.065000e+01	-5.870266e+03	-5.578390e+01	-5.883592e+03	-5.591359e+01	1.119652e+04	2.118621e+03
1.065750e+01	-5.875544e+03	-5.549055e+01	-5.888882e+03	-5.561957e+01	1.120665e+04	2.119469e+03
1.066500e+01	-5.880821e+03	-5.519706e+01	-5.894172e+03	-5.532542e+01	1.121678e+04	2.120317e+03
1.067250e+01	-5.886099e+03	-5.490344e+01	-5.899462e+03	-5.503113e+01	1.122690e+04	2.121165e+03
1.068000e+01	-5.891377e+03	-5.460969e+01	-5.904752e+03	-5.473671e+01	1.123703e+04	2.122013e+03
1.068750e+01	-5.896655e+03	-5.431581e+01	-5.910042e+03	-5.444216e+01	1.124716e+04	2.122860e+03
1.069500e+01	-5.901933e+03	-5.402180e+01	-5.915331e+03	-5.414748e+01	1.125729e+04	2.123707e+03
1.070250e+01	-5.907210e+03	-5.372765e+01	-5.920621e+03	-5.385267e+01	1.126742e+04	2.124554e+03
1.071000e+01	-5.912488e+03	-5.343338e+01	-5.925911e+03	-5.355773e+01	1.127755e+04	2.125400e+03
1.071750e+01	-5.917766e+03	-5.313898e+01	-5.931201e+03	-5.326266e+01	1.128768e+04	2.126247e+03
1.072500e+01	-5.923044e+03	-5.284445e+01	-5.936490e+03	-5.296746e+01	1.129781e+04	2.127093e+03
1.073250e+01	-5.928321e+03	-5.254979e+01	-5.941780e+03	-5.267213e+01	1.130794e+04	2.127938e+03
1.074000e+01	-5.933599e+03	-5.225500e+01	-5.947070e+03	-5.237667e+01	1.131807e+04	2.128784e+03
1.074750e+01	-5.938877e+03	-5.196008e+01	-5.952359e+03	-5.208109e+01	1.132820e+04	2.129629e+03
1.075500e+01	-5.944154e+03	-5.166504e+01	-5.957649e+03	-5.178538e+01	1.133833e+04	2.130474e+03
1.076250e+01	-5.949432e+03	-5.136988e+01	-5.962938e+03	-5.148954e+01	1.134846e+04	2.131319e+03
1.077000e+01	-5.954710e+03	-5.107458e+01	-5.968228e+03	-5.119358e+01	1.135859e+04	2.132164e+03
1.077750e+01	-5.959987e+03	-5.077916e+01	-5.973518e+03	-5.089749e+01	1.136872e+04	2.133008e+03
1.078500e+01	-5.965265e+03	-5.048362e+01	-5.978807e+03	-5.060127e+01	1.137885e+04	2.133853e+03
1.079250e+01	-5.970542e+03	-5.018795e+01	-5.984097e+03	-5.030493e+01	1.138898e+04	2.134696e+03
1.080000e+01	-5.975820e+03	-4.989216e+01	-5.989386e+03	-5.000847e+01	1.139911e+04	2.135540e+03
1.080750e+01	-5.981097e+03	-4.959624e+01	-5.994676e+03	-4.971188e+01	1.140924e+04	2.136384e+03
1.081500e+01	-5.986375e+03	-4.930020e+01	-5.999965e+03	-4.941517e+01	1.141937e+04	2.137227e+03
1.082250e+01	-5.991652e+03	-4.900404e+01	-6.005255e+03	-4.911834e+01	1.142950e+04	2.138070e+03
1.083000e+01	-5.996930e+03	-4.870776e+01	-6.010544e+03	-4.882138e+01	1.143963e+04	2.138913e+03
1.083750e+01	-6.002207e+03	-4.841136e+01	-6.015833e+03	-4.852430e+01	1.144976e+04	2.139755e+03
1.084500e+01	-6.007484e+03	-4.811483e+01	-6.021123e+03	-4.822711e+01	1.145989e+04	2.140598e+03
