"LEM_ADAMSS"

"Time      "	".rama_wahacz_L.Element_Force.X"	".rama_wahacz_L.Element_Force.Y"	".rama_wahacz_P.Element_Force.X"	".rama_wahacz_P.Element_Force.Y"	".link_wahacz.Element_Force.X"	".link_wahacz.Element_Force.Y"
6.035000e+00	-4.473042e+03	1.445866e+02	-4.462739e+03	1.442776e+02	7.299729e+03	1.200325e+03
6.040000e+00	-4.453794e+03	1.440295e+02	-4.443799e+03	1.432726e+02	7.286939e+03	1.197819e+03
6.041968e+00	-4.434125e+03	1.428021e+02	-4.425726e+03	1.392103e+02	7.293450e+03	1.197726e+03
6.045000e+00	-4.489785e+03	1.472046e+02	-4.477578e+03	1.502531e+02	7.340685e+03	1.205161e+03
6.050000e+00	-4.512128e+03	1.484712e+02	-4.499641e+03	1.518165e+02	7.393705e+03	1.212568e+03
6.052500e+00	-4.485578e+03	1.481771e+02	-4.472768e+03	1.524964e+02	7.332429e+03	1.202190e+03
6.055000e+00	-4.510970e+03	1.484694e+02	-4.498667e+03	1.517376e+02	7.362802e+03	1.206867e+03
6.060000e+00	-4.473666e+03	1.462382e+02	-4.463687e+03	1.452679e+02	7.360347e+03	1.205061e+03
6.065000e+00	-4.481298e+03	1.471173e+02	-4.470710e+03	1.473051e+02	7.337542e+03	1.200251e+03
6.067000e+00	-4.500517e+03	1.475754e+02	-4.490014e+03	1.475797e+02	7.350137e+03	1.202051e+03
6.070000e+00	-4.484565e+03	1.469386e+02	-4.474625e+03	1.459490e+02	7.342514e+03	1.200236e+03
6.074375e+00	-4.510856e+03	1.491285e+02	-4.498983e+03	1.515523e+02	7.350767e+03	1.201180e+03
6.075000e+00	-4.513499e+03	1.480958e+02	-4.503153e+03	1.477441e+02	7.356337e+03	1.201752e+03
6.080000e+00	-4.501525e+03	1.476860e+02	-4.491465e+03	1.469822e+02	7.341351e+03	1.199008e+03
6.081711e+00	-4.422947e+03	1.451405e+02	-4.414397e+03	1.412898e+02	7.364246e+03	1.201530e+03
6.085000e+00	-4.560118e+03	1.508717e+02	-4.548826e+03	1.520888e+02	7.432712e+03	1.211992e+03
6.090000e+00	-4.502255e+03	1.476410e+02	-4.493843e+03	1.438627e+02	7.373634e+03	1.200839e+03
6.095000e+00	-4.522510e+03	1.503255e+02	-4.511967e+03	1.501304e+02	7.423251e+03	1.207597e+03
6.096900e+00	-4.530473e+03	1.511187e+02	-4.518639e+03	1.533648e+02	7.385045e+03	1.201980e+03
6.100000e+00	-4.510805e+03	1.493936e+02	-4.500781e+03	1.485008e+02	7.371264e+03	1.199309e+03
6.104416e+00	-4.492938e+03	1.483964e+02	-4.484414e+03	1.447041e+02	7.390395e+03	1.200888e+03
6.105000e+00	-4.492486e+03	1.492211e+02	-4.482835e+03	1.477316e+02	7.372060e+03	1.198067e+03
6.109448e+00	-4.512041e+03	1.509324e+02	-4.500674e+03	1.524093e+02	7.370768e+03	1.197630e+03
6.110000e+00	-4.525896e+03	1.507430e+02	-4.515208e+03	1.508738e+02	7.387344e+03	1.200180e+03
6.115000e+00	-4.504520e+03	1.504297e+02	-4.494228e+03	1.497568e+02	7.411467e+03	1.203024e+03
6.120000e+00	-4.482771e+03	1.492142e+02	-4.473550e+03	1.468980e+02	7.359588e+03	1.193811e+03
6.125000e+00	-4.561397e+03	1.531861e+02	-4.550283e+03	1.539113e+02	7.467124e+03	1.209977e+03
6.128086e+00	-4.533462e+03	1.508131e+02	-4.524766e+03	1.472943e+02	7.431927e+03	1.203394e+03
6.130000e+00	-4.534659e+03	1.519562e+02	-4.524624e+03	1.509146e+02	7.424755e+03	1.202019e+03
6.135000e+00	-4.573874e+03	1.542856e+02	-4.562587e+03	1.552700e+02	7.481659e+03	1.210233e+03
6.137912e+00	-4.540141e+03	1.519642e+02	-4.530831e+03	1.496441e+02	7.427931e+03	1.201097e+03
6.140000e+00	-4.535396e+03	1.524221e+02	-4.525472e+03	1.511894e+02	7.428150e+03	1.200864e+03
6.144383e+00	-4.529439e+03	1.518598e+02	-4.520786e+03	1.483071e+02	7.440285e+03	1.201286e+03
6.145000e+00	-4.532422e+03	1.528348e+02	-4.522536e+03	1.516289e+02	7.428002e+03	1.199472e+03
6.150000e+00	-4.575434e+03	1.550109e+02	-4.564625e+03	1.551051e+02	7.498813e+03	1.209855e+03
6.155000e+00	-4.546815e+03	1.534899e+02	-4.537040e+03	1.519854e+02	7.439257e+03	1.199774e+03
6.159190e+00	-4.559343e+03	1.538763e+02	-4.549873e+03	1.517354e+02	7.462373e+03	1.202616e+03
6.160000e+00	-4.570324e+03	1.551953e+02	-4.559625e+03	1.551844e+02	7.485451e+03	1.206283e+03
6.165000e+00	-4.600784e+03	1.571472e+02	-4.589109e+03	1.586338e+02	7.539248e+03	1.213806e+03
6.167056e+00	-4.580453e+03	1.570350e+02	-4.568233e+03	1.597221e+02	7.495302e+03	1.206590e+03
6.170000e+00	-4.577597e+03	1.555353e+02	-4.567448e+03	1.545986e+02	7.479858e+03	1.203324e+03
6.174347e+00	-4.589964e+03	1.572563e+02	-4.578122e+03	1.592075e+02	7.495258e+03	1.205335e+03
6.175000e+00	-4.586846e+03	1.561620e+02	-4.576463e+03	1.555075e+02	7.494099e+03	1.204784e+03
6.180000e+00	-4.582472e+03	1.568939e+02	-4.571870e+03	1.565180e+02	7.527727e+03	1.208732e+03
6.183101e+00	-4.589955e+03	1.560902e+02	-4.580524e+03	1.538268e+02	7.497966e+03	1.203708e+03
6.185000e+00	-4.577649e+03	1.564319e+02	-4.567589e+03	1.552626e+02	7.498832e+03	1.203508e+03
6.188844e+00	-4.623390e+03	1.594874e+02	-4.610717e+03	1.628076e+02	7.534660e+03	1.209280e+03
6.190000e+00	-4.610264e+03	1.578310e+02	-4.599846e+03	1.571868e+02	7.540978e+03	1.209470e+03
6.194167e+00	-4.598891e+03	1.568380e+02	-4.589859e+03	1.538088e+02	7.530978e+03	1.206797e+03
6.195000e+00	-4.606285e+03	1.585052e+02	-4.595502e+03	1.584890e+02	7.555867e+03	1.210671e+03
6.198419e+00	-4.567910e+03	1.563638e+02	-4.559014e+03	1.531016e+02	7.507658e+03	1.201781e+03
6.200000e+00	-4.588422e+03	1.578033e+02	-4.578242e+03	1.567899e+02	7.515109e+03	1.202921e+03
6.204375e+00	-4.608746e+03	1.596263e+02	-4.596901e+03	1.615197e+02	7.524510e+03	1.204061e+03
6.205000e+00	-4.612031e+03	1.588146e+02	-4.601455e+03	1.584073e+02	7.529858e+03	1.204610e+03
6.210000e+00	-4.591217e+03	1.581611e+02	-4.580933e+03	1.573444e+02	7.511536e+03	1.201401e+03
6.211841e+00	-4.572958e+03	1.571442e+02	-4.564198e+03	1.535321e+02	7.532178e+03	1.203462e+03
6.215000e+00	-4.643498e+03	1.613586e+02	-4.631892e+03	1.625922e+02	7.603256e+03	1.214141e+03
6.220000e+00	-4.594512e+03	1.587949e+02	-4.584797e+03	1.569896e+02	7.521133e+03	1.200067e+03
6.224175e+00	-4.610067e+03	1.592789e+02	-4.600579e+03	1.569543e+02	7.546035e+03	1.203261e+03
6.225000e+00	-4.623298e+03	1.607872e+02	-4.612425e+03	1.608538e+02	7.573249e+03	1.207580e+03
6.228757e+00	-4.577141e+03	1.583859e+02	-4.568679e+03	1.542028e+02	7.549248e+03	1.202142e+03
6.230000e+00	-4.594815e+03	1.599809e+02	-4.584431e+03	1.592836e+02	7.531350e+03	1.199664e+03
6.235000e+00	-4.621037e+03	1.601488e+02	-4.611598e+03	1.577094e+02	7.562738e+03	1.204019e+03
6.239306e+00	-4.594297e+03	1.596616e+02	-4.585342e+03	1.563415e+02	7.560906e+03	1.202399e+03
6.240000e+00	-4.605936e+03	1.609504e+02	-4.595557e+03	1.601995e+02	7.561012e+03	1.202598e+03
6.245000e+00	-4.646788e+03	1.630236e+02	-4.635361e+03	1.639037e+02	7.609644e+03	1.209566e+03
6.250000e+00	-4.612348e+03	1.607234e+02	-4.603186e+03	1.577530e+02	7.568793e+03	1.201972e+03
6.255000e+00	-4.611745e+03	1.604372e+02	-4.603542e+03	1.557127e+02	7.576370e+03	1.201802e+03
6.258822e+00	-4.679454e+03	1.660618e+02	-4.665976e+03	1.706682e+02	7.623362e+03	1.209567e+03
6.260000e+00	-4.651927e+03	1.616352e+02	-4.643511e+03	1.570999e+02	7.598198e+03	1.204544e+03
6.262355e+00	-4.637167e+03	1.623906e+02	-4.627625e+03	1.599834e+02	7.594106e+03	1.203536e+03
6.265000e+00	-4.630608e+03	1.627605e+02	-4.620311e+03	1.617994e+02	7.576212e+03	1.200665e+03
6.268889e+00	-4.660132e+03	1.656422e+02	-4.647132e+03	1.692937e+02	7.622817e+03	1.208104e+03
6.270000e+00	-4.665037e+03	1.643003e+02	-4.654351e+03	1.638085e+02	7.638614e+03	1.209864e+03
6.274167e+00	-4.655251e+03	1.634472e+02	-4.645891e+03	1.606880e+02	7.634763e+03	1.208176e+03
6.275000e+00	-4.665366e+03	1.650299e+02	-4.654454e+03	1.649455e+02	7.658470e+03	1.211811e+03
6.278462e+00	-4.636285e+03	1.631478e+02	-4.627251e+03	1.598502e+02	7.618447e+03	1.204270e+03
6.280000e+00	-4.654672e+03	1.645526e+02	-4.644315e+03	1.635805e+02	7.623649e+03	1.205048e+03
6.284375e+00	-4.670909e+03	1.661321e+02	-4.659104e+03	1.676664e+02	7.632953e+03	1.206100e+03
6.285000e+00	-4.673546e+03	1.654394e+02	-4.662840e+03	1.649808e+02	7.637782e+03	1.206569e+03
6.290000e+00	-4.654715e+03	1.648508e+02	-4.644274e+03	1.640206e+02	7.619874e+03	1.203424e+03
6.291924e+00	-4.633058e+03	1.636931e+02	-4.624209e+03	1.600099e+02	7.629280e+03	1.203669e+03
6.295000e+00	-4.702518e+03	1.687111e+02	-4.689478e+03	1.722855e+02	7.690910e+03	1.213211e+03
6.300000e+00	-4.684059e+03	1.665211e+02	-4.673782e+03	1.652499e+02	7.671364e+03	1.208762e+03
6.305000e+00	-4.662083e+03	1.658522e+02	-4.652325e+03	1.637929e+02	7.643017e+03	1.203290e+03
6.310000e+00	-4.694564e+03	1.685198e+02	-4.682660e+03	1.702320e+02	7.668688e+03	1.206677e+03
6.313669e+00	-4.664985e+03	1.661497e+02	-4.656047e+03	1.624311e+02	7.681890e+03	1.207324e+03
6.315000e+00	-4.668439e+03	1.672957e+02	-4.657952e+03	1.663899e+02	7.668434e+03	1.205287e+03
6.320000e+00	-4.743015e+03	1.708111e+02	-4.730989e+03	1.724101e+02	7.752167e+03	1.217425e+03
6.325000e+00	-4.729885e+03	1.702124e+02	-4.718877e+03	1.701173e+02	7.737407e+03	1.213590e+03
6.326918e+00	-4.697728e+03	1.699619e+02	-4.685453e+03	1.720560e+02	7.697632e+03	1.207957e+03
6.330000e+00	-4.696373e+03	1.685027e+02	-4.686016e+03	1.674341e+02	7.673803e+03	1.203820e+03
6.335000e+00	-4.689182e+03	1.696022e+02	-4.677464e+03	1.713479e+02	7.646989e+03	1.199049e+03
6.338912e+00	-4.667561e+03	1.676919e+02	-4.658202e+03	1.646805e+02	7.691097e+03	1.205038e+03
6.340000e+00	-4.732418e+03	1.720962e+02	-4.720149e+03	1.737911e+02	7.807850e+03	1.222855e+03
6.341700e+00	-4.700494e+03	1.703774e+02	-4.689237e+03	1.706615e+02	7.728920e+03	1.210043e+03
6.345000e+00	-4.701923e+03	1.694890e+02	-4.691800e+03	1.679860e+02	7.689981e+03	1.203340e+03
6.349371e+00	-4.708174e+03	1.693594e+02	-4.699189e+03	1.656194e+02	7.723687e+03	1.207192e+03
6.350000e+00	-4.707817e+03	1.703637e+02	-4.697502e+03	1.691925e+02	7.713266e+03	1.205727e+03
6.355000e+00	-4.738700e+03	1.725392e+02	-4.726943e+03	1.735871e+02	7.764232e+03	1.212916e+03
6.358046e+00	-4.710297e+03	1.698838e+02	-4.701319e+03	1.660914e+02	7.730916e+03	1.206844e+03
6.360000e+00	-4.718246e+03	1.711690e+02	-4.707850e+03	1.699702e+02	7.727476e+03	1.206196e+03
6.364375e+00	-4.736388e+03	1.729143e+02	-4.724359e+03	1.745709e+02	7.738752e+03	1.207661e+03
6.365000e+00	-4.738490e+03	1.721715e+02	-4.727625e+03	1.717138e+02	7.744021e+03	1.208173e+03
6.370000e+00	-4.715641e+03	1.714892e+02	-4.705048e+03	1.706336e+02	7.726345e+03	1.205107e+03
6.371927e+00	-4.703074e+03	1.705793e+02	-4.694078e+03	1.669058e+02	7.737522e+03	1.205564e+03
6.375000e+00	-4.763383e+03	1.754069e+02	-4.750200e+03	1.789342e+02	7.798841e+03	1.214927e+03
6.380000e+00	-4.748286e+03	1.732764e+02	-4.737870e+03	1.719696e+02	7.778653e+03	1.210414e+03
6.385000e+00	-4.725044e+03	1.725537e+02	-4.715170e+03	1.704230e+02	7.749201e+03	1.204804e+03
6.390000e+00	-4.762346e+03	1.754464e+02	-4.750223e+03	1.772256e+02	7.782982e+03	1.209391e+03
6.393624e+00	-4.727090e+03	1.728088e+02	-4.718100e+03	1.689303e+02	7.783422e+03	1.207996e+03
6.395000e+00	-4.735415e+03	1.741299e+02	-4.724775e+03	1.732240e+02	7.775024e+03	1.206805e+03
6.399375e+00	-4.767127e+03	1.758815e+02	-4.755223e+03	1.772059e+02	7.787895e+03	1.208470e+03
6.400000e+00	-4.768615e+03	1.752519e+02	-4.757709e+03	1.747643e+02	7.792760e+03	1.208937e+03
6.405000e+00	-4.744843e+03	1.745505e+02	-4.734184e+03	1.736899e+02	7.774413e+03	1.205792e+03
6.406990e+00	-4.724301e+03	1.733762e+02	-4.715278e+03	1.696458e+02	7.775919e+03	1.204778e+03
6.410000e+00	-4.781193e+03	1.778920e+02	-4.768297e+03	1.808883e+02	7.828802e+03	1.212743e+03
6.415000e+00	-4.801622e+03	1.780522e+02	-4.790074e+03	1.784906e+02	7.871112e+03	1.217713e+03
6.420000e+00	-4.769644e+03	1.754491e+02	-4.760581e+03	1.715412e+02	7.822569e+03	1.209082e+03
6.425000e+00	-4.755849e+03	1.755554e+02	-4.746270e+03	1.728084e+02	7.783550e+03	1.202389e+03
6.430000e+00	-4.787413e+03	1.782590e+02	-4.775952e+03	1.786089e+02	7.850010e+03	1.212114e+03
6.435000e+00	-4.772287e+03	1.775049e+02	-4.761570e+03	1.766244e+02	7.820339e+03	1.206441e+03
6.439375e+00	-4.795396e+03	1.795245e+02	-4.782794e+03	1.819086e+02	7.836748e+03	1.208785e+03
6.440000e+00	-4.799996e+03	1.785360e+02	-4.788972e+03	1.780792e+02	7.841894e+03	1.209204e+03
6.445000e+00	-4.784105e+03	1.779606e+02	-4.773403e+03	1.770913e+02	7.824749e+03	1.206332e+03
6.446775e+00	-4.747436e+03	1.766459e+02	-4.738664e+03	1.720900e+02	7.862053e+03	1.210344e+03
6.450000e+00	-4.808973e+03	1.797056e+02	-4.798005e+03	1.791979e+02	7.869492e+03	1.211123e+03
6.454141e+00	-4.788005e+03	1.784737e+02	-4.778326e+03	1.756603e+02	7.862308e+03	1.209280e+03
6.455000e+00	-4.808934e+03	1.805001e+02	-4.797525e+03	1.806383e+02	7.898132e+03	1.214738e+03
6.460000e+00	-4.810397e+03	1.798064e+02	-4.800539e+03	1.770077e+02	7.907407e+03	1.214601e+03
6.465000e+00	-4.817340e+03	1.800452e+02	-4.807838e+03	1.766454e+02	7.901306e+03	1.212309e+03
6.469021e+00	-4.836127e+03	1.827776e+02	-4.823029e+03	1.861712e+02	7.855582e+03	1.205646e+03
6.470000e+00	-4.833035e+03	1.804958e+02	-4.822766e+03	1.787723e+02	7.846946e+03	1.203944e+03
6.475000e+00	-4.791422e+03	1.811239e+02	-4.780367e+03	1.804525e+02	7.907276e+03	1.212246e+03
6.478434e+00	-4.796770e+03	1.801038e+02	-4.787151e+03	1.771325e+02	7.879098e+03	1.207417e+03
6.480000e+00	-4.799465e+03	1.809677e+02	-4.789085e+03	1.792235e+02	7.897587e+03	1.209913e+03
6.485000e+00	-4.810415e+03	1.811259e+02	-4.800375e+03	1.789191e+02	7.885580e+03	1.207179e+03
6.488319e+00	-4.828373e+03	1.829544e+02	-4.816901e+03	1.832557e+02	7.906251e+03	1.209698e+03
6.490000e+00	-4.836624e+03	1.829499e+02	-4.825428e+03	1.827310e+02	7.909284e+03	1.209969e+03
6.495000e+00	-4.778284e+03	1.806706e+02	-4.768636e+03	1.777925e+02	7.863043e+03	1.201694e+03
6.500000e+00	-4.840140e+03	1.844358e+02	-4.827966e+03	1.859605e+02	7.924732e+03	1.210710e+03
6.503238e+00	-4.833503e+03	1.829181e+02	-4.823497e+03	1.804434e+02	7.935146e+03	1.211481e+03
6.505000e+00	-4.823590e+03	1.833237e+02	-4.812935e+03	1.820111e+02	7.931553e+03	1.210587e+03
6.510000e+00	-4.858288e+03	1.840743e+02	-4.848102e+03	1.819481e+02	7.951168e+03	1.212642e+03
6.515000e+00	-4.850350e+03	1.839055e+02	-4.840599e+03	1.810375e+02	7.945322e+03	1.210631e+03
6.519303e+00	-4.814787e+03	1.833004e+02	-4.805480e+03	1.796296e+02	7.934133e+03	1.207459e+03
6.520000e+00	-4.829458e+03	1.847180e+02	-4.818565e+03	1.839029e+02	7.935179e+03	1.207882e+03
6.525000e+00	-4.876062e+03	1.871289e+02	-4.863983e+03	1.881501e+02	7.992641e+03	1.215905e+03
6.530000e+00	-4.843162e+03	1.850882e+02	-4.832761e+03	1.833551e+02	7.943665e+03	1.207666e+03
6.534179e+00	-4.857926e+03	1.855411e+02	-4.847835e+03	1.832024e+02	7.961661e+03	1.209535e+03
6.535000e+00	-4.874360e+03	1.871678e+02	-4.862907e+03	1.871690e+02	7.991527e+03	1.214065e+03
6.538744e+00	-4.822256e+03	1.846358e+02	-4.813303e+03	1.802433e+02	7.962358e+03	1.207864e+03
6.540000e+00	-4.843756e+03	1.862275e+02	-4.832787e+03	1.854765e+02	7.945998e+03	1.205856e+03
6.545000e+00	-4.868276e+03	1.863565e+02	-4.858348e+03	1.836979e+02	7.977359e+03	1.209957e+03
6.549306e+00	-4.836767e+03	1.857688e+02	-4.827463e+03	1.819833e+02	7.973273e+03	1.207863e+03
6.550000e+00	-4.851901e+03	1.872134e+02	-4.840970e+03	1.863647e+02	7.973685e+03	1.208209e+03
6.555000e+00	-4.901399e+03	1.897724e+02	-4.889207e+03	1.908777e+02	8.034897e+03	1.216766e+03
6.560000e+00	-4.860198e+03	1.872008e+02	-4.850060e+03	1.849370e+02	7.972478e+03	1.206433e+03
6.565000e+00	-4.913997e+03	1.909024e+02	-4.901539e+03	1.924453e+02	8.056203e+03	1.218389e+03
6.570000e+00	-4.859080e+03	1.874764e+02	-4.849508e+03	1.841670e+02	7.982673e+03	1.205931e+03
6.573437e+00	-4.919552e+03	1.915354e+02	-4.907008e+03	1.933234e+02	8.050677e+03	1.215989e+03
6.575000e+00	-4.906162e+03	1.903777e+02	-4.894787e+03	1.901608e+02	8.032452e+03	1.212789e+03
6.580000e+00	-4.891685e+03	1.905426e+02	-4.880141e+03	1.905568e+02	8.031615e+03	1.211611e+03
6.585000e+00	-4.929199e+03	1.925388e+02	-4.916825e+03	1.938717e+02	8.076588e+03	1.217473e+03
6.588021e+00	-4.891175e+03	1.893120e+02	-4.882044e+03	1.850121e+02	8.035279e+03	1.210225e+03
6.590000e+00	-4.903209e+03	1.907339e+02	-4.892467e+03	1.893605e+02	8.031221e+03	1.209614e+03
6.594375e+00	-4.926504e+03	1.929735e+02	-4.913507e+03	1.955326e+02	8.045983e+03	1.211809e+03
6.595000e+00	-4.928421e+03	1.918624e+02	-4.917116e+03	1.913668e+02	8.050760e+03	1.212111e+03
6.600000e+00	-4.899058e+03	1.909548e+02	-4.888065e+03	1.900170e+02	8.030122e+03	1.208870e+03
6.601756e+00	-4.893332e+03	1.905173e+02	-4.884260e+03	1.860312e+02	8.077731e+03	1.214175e+03
6.605000e+00	-4.921275e+03	1.927742e+02	-4.910039e+03	1.921351e+02	8.078013e+03	1.213799e+03
6.609090e+00	-4.907014e+03	1.915747e+02	-4.897087e+03	1.887066e+02	8.059250e+03	1.210258e+03
6.610000e+00	-4.940598e+03	1.942101e+02	-4.928690e+03	1.946606e+02	8.113146e+03	1.218308e+03
6.614172e+00	-4.925445e+03	1.938149e+02	-4.913743e+03	1.940292e+02	8.081714e+03	1.212581e+03
6.615000e+00	-4.920428e+03	1.928666e+02	-4.909622e+03	1.915500e+02	8.060423e+03	1.209205e+03
6.620000e+00	-4.883599e+03	1.912512e+02	-4.873861e+03	1.881622e+02	8.019260e+03	1.202220e+03
6.621895e+00	-4.924401e+03	1.924510e+02	-4.915210e+03	1.880548e+02	8.091516e+03	1.212256e+03
6.625000e+00	-4.935098e+03	1.942398e+02	-4.923878e+03	1.935697e+02	8.088227e+03	1.211680e+03
6.630000e+00	-4.916770e+03	1.938233e+02	-4.905705e+03	1.928336e+02	8.078823e+03	1.209734e+03
6.635000e+00	-4.935510e+03	1.951817e+02	-4.923492e+03	1.961904e+02	8.067979e+03	1.207281e+03
6.640000e+00	-4.917943e+03	1.954617e+02	-4.905389e+03	1.978513e+02	8.052944e+03	1.204760e+03
6.643604e+00	-4.940405e+03	1.953427e+02	-4.931438e+03	1.907931e+02	8.193480e+03	1.223256e+03
6.645000e+00	-4.918304e+03	1.950644e+02	-4.907614e+03	1.934543e+02	8.099844e+03	1.209092e+03
6.650000e+00	-4.960342e+03	1.962407e+02	-4.949432e+03	1.949512e+02	8.123333e+03	1.212284e+03
6.655000e+00	-4.935201e+03	1.955318e+02	-4.924826e+03	1.933033e+02	8.110004e+03	1.209404e+03
6.658729e+00	-4.976485e+03	1.971461e+02	-4.965656e+03	1.955591e+02	8.150837e+03	1.214897e+03
6.660000e+00	-4.970276e+03	1.974844e+02	-4.959108e+03	1.965578e+02	8.153954e+03	1.215066e+03
6.665000e+00	-4.934528e+03	1.959692e+02	-4.924213e+03	1.936733e+02	8.105075e+03	1.206926e+03
6.670000e+00	-4.980186e+03	1.995120e+02	-4.967364e+03	2.015612e+02	8.159620e+03	1.214292e+03
6.675000e+00	-5.008023e+03	2.013605e+02	-4.994740e+03	2.038714e+02	8.232716e+03	1.224154e+03
6.677500e+00	-4.992017e+03	2.012542e+02	-4.978105e+03	2.052054e+02	8.185537e+03	1.216877e+03
6.680000e+00	-5.021770e+03	2.020588e+02	-5.008025e+03	2.056361e+02	8.217344e+03	1.221296e+03
6.685000e+00	-4.968015e+03	1.995269e+02	-4.957076e+03	1.983321e+02	8.193074e+03	1.215688e+03
6.690000e+00	-4.992241e+03	1.987113e+02	-4.982402e+03	1.949941e+02	8.182978e+03	1.213589e+03
6.695000e+00	-4.986837e+03	2.038877e+02	-4.971308e+03	2.104190e+02	8.255762e+03	1.224922e+03
6.698750e+00	-5.094208e+03	2.053871e+02	-5.079613e+03	2.100694e+02	8.252111e+03	1.222225e+03
6.700000e+00	-4.938492e+03	1.973961e+02	-4.930995e+03	1.890499e+02	8.220716e+03	1.215761e+03
6.702500e+00	-5.165301e+03	2.066901e+02	-5.150301e+03	2.122521e+02	8.227498e+03	1.218204e+03
6.705000e+00	-4.940489e+03	2.016001e+02	-4.928547e+03	2.029793e+02	8.189109e+03	1.211216e+03
6.710000e+00	-4.938936e+03	2.013612e+02	-4.928952e+03	1.950008e+02	8.440192e+03	1.246232e+03
6.713750e+00	-5.141687e+03	2.044009e+02	-5.128057e+03	2.088360e+02	8.106769e+03	1.200423e+03
6.715000e+00	-5.188709e+03	2.059122e+02	-5.177023e+03	2.057632e+02	8.310144e+03	1.229761e+03
6.718333e+00	-4.831718e+03	1.979783e+02	-4.820770e+03	1.960135e+02	8.147238e+03	1.203401e+03
6.720000e+00	-4.863721e+03	1.988956e+02	-4.851716e+03	1.985397e+02	8.157705e+03	1.205927e+03
6.725000e+00	-5.126329e+03	2.046400e+02	-5.115436e+03	2.035112e+02	8.257715e+03	1.219590e+03
6.730000e+00	-5.059335e+03	2.064245e+02	-5.046292e+03	2.080870e+02	8.343911e+03	1.230330e+03
6.735000e+00	-4.987133e+03	2.021520e+02	-4.976182e+03	2.006269e+02	8.201259e+03	1.208896e+03
6.740000e+00	-5.048305e+03	2.055417e+02	-5.035425e+03	2.074332e+02	8.256773e+03	1.216421e+03
6.743299e+00	-5.016383e+03	2.031362e+02	-5.006293e+03	2.000062e+02	8.249854e+03	1.214229e+03
6.745000e+00	-5.016142e+03	2.039177e+02	-5.005212e+03	2.022558e+02	8.253315e+03	1.214401e+03
6.750000e+00	-5.016764e+03	2.031735e+02	-5.007257e+03	1.990685e+02	8.242908e+03	1.211508e+03
6.755000e+00	-5.027543e+03	2.051389e+02	-5.016147e+03	2.044282e+02	8.246286e+03	1.211133e+03
6.760000e+00	-5.065576e+03	2.076625e+02	-5.052934e+03	2.087969e+02	8.316896e+03	1.220763e+03
6.763039e+00	-5.033116e+03	2.045113e+02	-5.023690e+03	2.000917e+02	8.273991e+03	1.213446e+03
6.765000e+00	-5.046741e+03	2.059685e+02	-5.035675e+03	2.045520e+02	8.269813e+03	1.212838e+03
6.769375e+00	-5.067612e+03	2.080881e+02	-5.054377e+03	2.104351e+02	8.284693e+03	1.215002e+03
6.770000e+00	-5.068822e+03	2.070286e+02	-5.057209e+03	2.064550e+02	8.288570e+03	1.215139e+03
6.775000e+00	-5.040402e+03	2.061014e+02	-5.029086e+03	2.051160e+02	8.265964e+03	1.211742e+03
6.776748e+00	-5.033926e+03	2.057872e+02	-5.024550e+03	2.012178e+02	8.314602e+03	1.216914e+03
6.780000e+00	-5.063989e+03	2.080565e+02	-5.052428e+03	2.073747e+02	8.315568e+03	1.216668e+03
6.784091e+00	-5.046210e+03	2.066882e+02	-5.036031e+03	2.036513e+02	8.293739e+03	1.212760e+03
6.785000e+00	-5.084060e+03	2.096051e+02	-5.071776e+03	2.100883e+02	8.353506e+03	1.221483e+03
6.789146e+00	-5.073790e+03	2.093598e+02	-5.061609e+03	2.097677e+02	8.327052e+03	1.216668e+03
6.790000e+00	-5.060110e+03	2.079174e+02	-5.049112e+03	2.063317e+02	8.294845e+03	1.211730e+03
6.794433e+00	-5.051278e+03	2.075946e+02	-5.041408e+03	2.038933e+02	8.314703e+03	1.213225e+03
6.795000e+00	-5.050002e+03	2.081713e+02	-5.039056e+03	2.065653e+02	8.296629e+03	1.210843e+03
6.799446e+00	-5.068293e+03	2.097434e+02	-5.055479e+03	2.113392e+02	8.296798e+03	1.210976e+03
6.800000e+00	-5.082361e+03	2.095383e+02	-5.070395e+03	2.094896e+02	8.314909e+03	1.213419e+03
6.805000e+00	-5.064376e+03	2.098306e+02	-5.052727e+03	2.090919e+02	8.350131e+03	1.217399e+03
6.808943e+00	-5.069103e+03	2.088098e+02	-5.059024e+03	2.054650e+02	8.335641e+03	1.214581e+03
6.810000e+00	-5.092097e+03	2.105768e+02	-5.080856e+03	2.090560e+02	8.376476e+03	1.220264e+03
6.814382e+00	-5.117789e+03	2.124712e+02	-5.104591e+03	2.145655e+02	8.370185e+03	1.219242e+03
6.815000e+00	-5.111843e+03	2.112418e+02	-5.100274e+03	2.104152e+02	8.367203e+03	1.218283e+03
6.820000e+00	-5.062824e+03	2.095741e+02	-5.052271e+03	2.071111e+02	8.324994e+03	1.211009e+03
6.825000e+00	-5.106536e+03	2.118704e+02	-5.095134e+03	2.106686e+02	8.380900e+03	1.218107e+03
6.830000e+00	-5.146139e+03	2.148300e+02	-5.133096e+03	2.163821e+02	8.442510e+03	1.226122e+03
6.835000e+00	-5.073124e+03	2.107002e+02	-5.062490e+03	2.083834e+02	8.329162e+03	1.208893e+03
6.838061e+00	-5.109044e+03	2.138354e+02	-5.096088e+03	2.155077e+02	8.383755e+03	1.216521e+03
6.840000e+00	-5.116683e+03	2.133276e+02	-5.104708e+03	2.132447e+02	8.385343e+03	1.216362e+03
