"LEM_ADAMSS"

"Time      "	".rama_wahacz_L.Element_Force.X"	".rama_wahacz_L.Element_Force.Y"	".link_wahacz.Element_Force.X"	".link_wahacz.Element_Force.Y"	".kolo_tyl_wahacz.Element_Force.X"	".kolo_tyl_wahacz.Element_Force.Y"
8.145000e+00	-6.581702e+02	-4.824360e+01	1.287493e+03	4.334092e+02	-2.709150e+01	3.768914e+02
8.160000e+00	-6.300173e+02	-5.934139e+01	1.315641e+03	4.431584e+02	5.476516e+01	3.813482e+02
8.175000e+00	-6.573456e+02	-4.971507e+01	1.297920e+03	4.369266e+02	-1.515772e+01	3.787045e+02
8.181770e+00	-6.652746e+02	-4.803285e+01	1.304521e+03	4.390618e+02	-2.359574e+01	3.794393e+02
8.190000e+00	-6.519524e+02	-5.215246e+01	1.303380e+03	4.388305e+02	4.026070e-01	3.801405e+02
8.205000e+00	-6.471084e+02	-5.320593e+01	1.310938e+03	4.413427e+02	1.789773e+01	3.791925e+02
8.211604e+00	-6.496715e+02	-5.314122e+01	1.302398e+03	4.385555e+02	3.507812e+00	3.808137e+02
8.220000e+00	-6.573843e+02	-4.968757e+01	1.302367e+03	4.383913e+02	-1.047650e+01	3.784578e+02
8.235000e+00	-6.850019e+02	-4.153446e+01	1.285163e+03	4.324193e+02	-8.134557e+01	3.786791e+02
8.250000e+00	-6.382561e+02	-5.591231e+01	1.308334e+03	4.405935e+02	3.189282e+01	3.796938e+02
8.265000e+00	-6.546351e+02	-5.034958e+01	1.299841e+03	4.375868e+02	-7.852855e+00	3.783652e+02
8.280000e+00	-6.632921e+02	-4.670840e+01	1.284396e+03	4.323521e+02	-4.012010e+01	3.768886e+02
8.295000e+00	-6.413293e+02	-5.412382e+01	1.309283e+03	4.408056e+02	2.760256e+01	3.779321e+02
8.308456e+00	-6.413594e+02	-5.497423e+01	1.307131e+03	4.401631e+02	2.471696e+01	3.796498e+02
8.310000e+00	-6.666032e+02	-4.816199e+01	1.297847e+03	4.368863e+02	-3.353572e+01	3.806685e+02
8.325000e+00	-6.585902e+02	-4.883305e+01	1.292736e+03	4.351908e+02	-2.273375e+01	3.779623e+02
8.340000e+00	-6.440612e+02	-5.337868e+01	1.307933e+03	4.403304e+02	2.092599e+01	3.780577e+02
8.355000e+00	-6.572149e+02	-5.041700e+01	1.302867e+03	4.386053e+02	-1.003035e+01	3.796961e+02
8.368714e+00	-6.381085e+02	-5.534044e+01	1.302867e+03	4.387599e+02	2.670560e+01	3.788327e+02
8.370000e+00	-6.582771e+02	-5.019887e+01	1.302589e+03	4.385010e+02	-1.238703e+01	3.798355e+02
8.385000e+00	-6.349584e+02	-5.357674e+01	1.306255e+03	4.396923e+02	3.793523e+01	3.737425e+02
8.399067e+00	-6.440925e+02	-5.469809e+01	1.299520e+03	4.376710e+02	1.109499e+01	3.809206e+02
8.400000e+00	-6.547228e+02	-5.057801e+01	1.298527e+03	4.371498e+02	-9.563461e+00	3.788786e+02
8.409550e+00	-5.655641e+02	-6.258469e+01	1.314994e+03	4.424429e+02	1.860822e+02	3.536601e+02
8.415000e+00	-6.479633e+02	-5.285026e+01	1.307765e+03	4.402868e+02	1.295101e+01	3.791338e+02
8.430000e+00	-6.247822e+02	-6.000835e+01	1.318701e+03	4.441607e+02	6.850653e+01	3.796998e+02
8.445000e+00	-6.568883e+02	-5.001866e+01	1.299264e+03	4.373814e+02	-1.295860e+01	3.789649e+02
8.452284e+00	-6.708295e+02	-4.740744e+01	1.310112e+03	4.409128e+02	-2.880987e+01	3.809294e+02
8.460000e+00	-6.546043e+02	-5.151927e+01	1.303085e+03	4.387121e+02	-5.048343e+00	3.803770e+02
8.475000e+00	-6.581631e+02	-4.898543e+01	1.303416e+03	4.386796e+02	-1.052712e+01	3.774736e+02
8.490000e+00	-6.522037e+02	-5.035875e+01	1.297275e+03	4.367163e+02	-5.531781e+00	3.772187e+02
8.505000e+00	-6.479863e+02	-5.311013e+01	1.310038e+03	4.410559e+02	1.517266e+01	3.795161e+02
8.520000e+00	-6.591370e+02	-4.975390e+01	1.303744e+03	4.388649e+02	-1.268516e+01	3.794230e+02
8.535000e+00	-6.517858e+02	-5.220666e+01	1.307328e+03	4.401315e+02	4.922132e+00	3.799705e+02
8.547679e+00	-6.785834e+02	-4.518926e+01	1.310553e+03	4.409328e+02	-4.314019e+01	3.808829e+02
8.550000e+00	-6.574412e+02	-5.047378e+01	1.295848e+03	4.362875e+02	-1.801203e+01	3.802393e+02
8.561436e+00	-6.494714e+02	-5.329409e+01	1.304420e+03	4.392282e+02	5.988331e+00	3.808943e+02
8.565000e+00	-6.479314e+02	-5.256000e+01	1.307831e+03	4.402687e+02	1.326315e+01	3.785739e+02
8.580000e+00	-6.587341e+02	-5.019445e+01	1.303301e+03	4.387422e+02	-1.259393e+01	3.800601e+02
8.595000e+00	-6.564643e+02	-5.089598e+01	1.300065e+03	4.376975e+02	-1.173167e+01	3.802994e+02
8.610000e+00	-6.517760e+02	-5.203853e+01	1.305434e+03	4.395022e+02	3.026255e+00	3.797420e+02
8.625000e+00	-6.491494e+02	-5.221661e+01	1.301056e+03	4.380557e+02	3.714020e+00	3.789019e+02
8.640000e+00	-6.666791e+02	-4.596335e+01	1.299951e+03	4.374030e+02	-3.014624e+01	3.765642e+02
8.645165e+00	-6.459160e+02	-5.400277e+01	1.303780e+03	4.390311e+02	1.227242e+01	3.803727e+02
8.653771e+00	-6.643799e+02	-4.791039e+01	1.300380e+03	4.376907e+02	-2.606849e+01	3.789292e+02
8.655000e+00	-6.463177e+02	-5.335056e+01	1.310772e+03	4.413032e+02	1.927464e+01	3.790591e+02
8.670000e+00	-6.484650e+02	-5.281531e+01	1.299745e+03	4.376663e+02	3.454562e+00	3.795977e+02
8.685000e+00	-6.635697e+02	-5.333264e+01	1.324058e+03	4.458340e+02	-2.420054e+00	3.874381e+02
8.700000e+00	-6.642584e+02	-4.382191e+01	1.270442e+03	4.275636e+02	-5.526771e+01	3.727118e+02
8.715000e+00	-6.293837e+02	-5.880147e+01	1.321446e+03	4.450071e+02	6.258971e+01	3.797505e+02
8.730000e+00	-6.619821e+02	-4.743144e+01	1.285811e+03	4.328359e+02	-3.632017e+01	3.774648e+02
8.745000e+00	-6.463166e+02	-5.373130e+01	1.314569e+03	4.425561e+02	2.309410e+01	3.795831e+02
8.749810e+00	-6.654624e+02	-4.833956e+01	1.307403e+03	4.400348e+02	-2.109203e+01	3.799589e+02
8.760000e+00	-6.598023e+02	-4.917775e+01	1.298062e+03	4.369551e+02	-1.979250e+01	3.789937e+02
8.775000e+00	-6.550537e+02	-5.127625e+01	1.308242e+03	4.404048e+02	-3.379178e-01	3.799178e+02
8.790000e+00	-6.571314e+02	-4.890399e+01	1.291062e+03	4.346130e+02	-2.152718e+01	3.774035e+02
8.805000e+00	-6.244197e+02	-6.030981e+01	1.322192e+03	4.453231e+02	7.280663e+01	3.798917e+02
8.809432e+00	-6.661704e+02	-4.824711e+01	1.304307e+03	4.390130e+02	-2.581654e+01	3.803168e+02
8.820000e+00	-6.609264e+02	-4.837377e+01	1.294279e+03	4.356647e+02	-2.567662e+01	3.782705e+02
8.835000e+00	-6.360996e+02	-5.523450e+01	1.310347e+03	4.411793e+02	3.892436e+01	3.772211e+02
8.850000e+00	-6.444327e+02	-5.487869e+01	1.321463e+03	4.448656e+02	3.366169e+01	3.804034e+02
8.865000e+00	-6.617132e+02	-4.766041e+01	1.286550e+03	4.330928e+02	-3.511088e+01	3.777118e+02
8.880000e+00	-6.367134e+02	-5.176686e+01	1.298577e+03	4.370641e+02	2.719665e+01	3.716682e+02
8.894060e+00	-7.078149e+02	-4.104272e+01	1.323054e+03	4.450459e+02	-8.805314e+01	3.878774e+02
8.895000e+00	-6.821204e+02	-4.663077e+01	1.303338e+03	4.387293e+02	-5.912820e+01	3.858690e+02
8.910000e+00	-6.466487e+02	-5.370088e+01	1.314288e+03	4.424704e+02	2.212557e+01	3.797109e+02
8.925000e+00	-6.699277e+02	-4.646066e+01	1.292943e+03	4.351824e+02	-4.465345e+01	3.794957e+02
8.937067e+00	-6.383737e+02	-5.562535e+01	1.306611e+03	4.400080e+02	2.997499e+01	3.793207e+02
8.940000e+00	-6.467787e+02	-5.217705e+01	1.302375e+03	4.384535e+02	1.007833e+01	3.775154e+02
8.955000e+00	-6.541331e+02	-4.956637e+01	1.292813e+03	4.352240e+02	-1.381939e+01	3.769703e+02
8.970000e+00	-6.447538e+02	-5.314983e+01	1.307443e+03	4.401605e+02	1.910049e+01	3.780207e+02
8.985000e+00	-6.556200e+02	-5.032553e+01	1.304484e+03	4.391125e+02	-4.938475e+00	3.786180e+02
9.000000e+00	-6.542295e+02	-5.047592e+01	1.300348e+03	4.377411e+02	-6.547969e+00	3.783633e+02
9.015000e+00	-6.274162e+02	-6.085630e+01	1.331027e+03	4.482785e+02	7.565866e+01	3.820663e+02
9.023004e+00	-6.481520e+02	-5.168621e+01	1.301805e+03	4.382465e+02	6.917675e+00	3.773413e+02
9.030000e+00	-6.525347e+02	-5.132829e+01	1.303792e+03	4.389236e+02	1.329701e-01	3.788921e+02
9.045000e+00	-6.786899e+02	-4.558210e+01	1.286496e+03	4.331329e+02	-6.920805e+01	3.827613e+02
9.060000e+00	-6.323936e+02	-5.786567e+01	1.332229e+03	4.484873e+02	6.836152e+01	3.791280e+02
9.074032e+00	-6.739167e+02	-4.549550e+01	1.302584e+03	4.383029e+02	-4.211436e+01	3.793800e+02
9.075000e+00	-6.554303e+02	-5.072320e+01	1.297008e+03	4.366741e+02	-1.278560e+01	3.796569e+02
9.090000e+00	-6.530788e+02	-5.122935e+01	1.303389e+03	4.387905e+02	-1.367455e+00	3.790117e+02
9.105000e+00	-6.684775e+02	-4.792386e+01	1.298890e+03	4.372331e+02	-3.618187e+01	3.811676e+02
9.120000e+00	-6.490345e+02	-5.215759e+01	1.304912e+03	4.393160e+02	8.105642e+00	3.785396e+02
9.135000e+00	-6.698053e+02	-4.634735e+01	1.292300e+03	4.349790e+02	-4.502762e+01	3.792721e+02
9.150000e+00	-6.460014e+02	-5.305446e+01	1.308381e+03	4.404692e+02	1.756037e+01	3.784586e+02
9.165000e+00	-6.561318e+02	-5.058547e+01	1.302813e+03	4.385843e+02	-7.938034e+00	3.794420e+02
9.180000e+00	-6.558689e+02	-5.098068e+01	1.300906e+03	4.379760e+02	-9.649205e+00	3.801053e+02
9.190173e+00	-5.692959e+02	-6.270671e+01	1.319301e+03	4.439073e+02	1.828435e+02	3.556341e+02
9.195000e+00	-6.591835e+02	-5.065482e+01	1.302903e+03	4.386487e+02	-1.424610e+01	3.811931e+02
9.210000e+00	-6.786156e+02	-4.220028e+01	1.273956e+03	4.287520e+02	-8.040034e+01	3.770763e+02
9.225000e+00	-6.214344e+02	-6.089890e+01	1.323163e+03	4.456443e+02	7.969018e+01	3.793768e+02
9.230552e+00	-6.493502e+02	-5.152401e+01	1.300699e+03	4.378801e+02	3.345747e+00	3.777207e+02
9.240000e+00	-6.618370e+02	-4.907232e+01	1.291339e+03	4.348263e+02	-3.109577e+01	3.801331e+02
9.255000e+00	-6.391126e+02	-5.741371e+01	1.329466e+03	4.476280e+02	5.173082e+01	3.819257e+02
9.270000e+00	-6.595537e+02	-4.930898e+01	1.298332e+03	4.370507e+02	-1.906541e+01	3.790917e+02
9.283334e+00	-6.610743e+02	-4.943874e+01	1.307460e+03	4.400804e+02	-1.256868e+01	3.796889e+02
9.285000e+00	-6.551931e+02	-5.127085e+01	1.308104e+03	4.403606e+02	-7.698078e-01	3.799845e+02
9.300000e+00	-6.590160e+02	-4.771317e+01	1.284691e+03	4.324614e+02	-3.151609e+01	3.764832e+02
9.311338e+00	-6.393423e+02	-5.545373e+01	1.308136e+03	4.405015e+02	2.967353e+01	3.794622e+02
9.315000e+00	-6.532471e+02	-5.086947e+01	1.301104e+03	4.380035e+02	-3.933730e+00	3.785364e+02
9.330000e+00	-6.472336e+02	-5.206461e+01	1.302339e+03	4.384445e+02	9.165639e+00	3.775411e+02
9.345000e+00	-6.364538e+02	-5.640461e+01	1.321195e+03	4.448273e+02	4.905350e+01	3.790519e+02
9.360000e+00	-6.725658e+02	-5.071724e+01	1.303161e+03	4.388782e+02	-4.179559e+01	3.882572e+02
9.372952e+00	-5.396623e+02	-6.472489e+01	1.311554e+03	4.412094e+02	2.349460e+02	3.442556e+02
9.375000e+00	-6.541409e+02	-5.201722e+01	1.308621e+03	4.405928e+02	1.531051e+00	3.807730e+02
9.381974e+00	-7.294894e+02	-4.198134e+01	1.298333e+03	4.373125e+02	-1.600239e+02	4.021406e+02
9.390000e+00	-6.382611e+02	-5.550616e+01	1.317998e+03	4.437185e+02	4.242755e+01	3.784863e+02
9.405000e+00	-6.608235e+02	-4.902774e+01	1.301510e+03	4.380949e+02	-1.814808e+01	3.790855e+02
9.412589e+00	-6.661037e+02	-4.769419e+01	1.301846e+03	4.381637e+02	-2.796144e+01	3.793642e+02
9.420000e+00	-6.624838e+02	-4.779530e+01	1.288309e+03	4.337000e+02	-3.492159e+01	3.782871e+02
9.435000e+00	-6.395820e+02	-5.497884e+01	1.318168e+03	4.437488e+02	4.017641e+01	3.781988e+02
9.450000e+00	-6.569666e+02	-4.844997e+01	1.290569e+03	4.344070e+02	-2.143720e+01	3.764998e+02
9.465000e+00	-6.353378e+02	-5.559116e+01	1.311502e+03	4.415800e+02	4.152435e+01	3.774282e+02
9.480000e+00	-6.436745e+02	-5.543763e+01	1.325169e+03	4.461114e+02	3.884867e+01	3.808715e+02
9.489495e+00	-6.418348e+02	-5.613887e+01	1.309163e+03	4.409124e+02	2.521242e+01	3.819287e+02
9.495000e+00	-6.485023e+02	-5.198712e+01	1.303975e+03	4.389821e+02	8.317568e+00	3.779851e+02
9.510000e+00	-6.438907e+02	-5.394737e+01	1.310845e+03	4.413323e+02	2.404886e+01	3.788723e+02
9.514553e+00	-6.623505e+02	-4.851993e+01	1.303059e+03	4.385907e+02	-1.936466e+01	3.788746e+02
9.525000e+00	-6.603717e+02	-4.866112e+01	1.295538e+03	4.361011e+02	-2.335396e+01	3.784534e+02
9.540000e+00	-6.382555e+02	-5.469223e+01	1.309698e+03	4.409546e+02	3.407720e+01	3.773776e+02
9.555000e+00	-6.462393e+02	-5.391748e+01	1.315947e+03	4.430132e+02	2.460963e+01	3.798243e+02
9.559695e+00	-6.638616e+02	-4.857892e+01	1.306688e+03	4.397943e+02	-1.866915e+01	3.795948e+02
9.570000e+00	-6.594570e+02	-4.916776e+01	1.297704e+03	4.368307e+02	-1.945019e+01	3.788104e+02
9.585000e+00	-6.553532e+02	-5.123195e+01	1.308247e+03	4.404052e+02	-9.288648e-01	3.799931e+02
9.600000e+00	-6.574205e+02	-4.872640e+01	1.290251e+03	4.343363e+02	-2.288600e+01	3.772642e+02
9.615000e+00	-6.736599e+02	-4.656056e+01	1.306662e+03	4.397128e+02	-3.800017e+01	3.812206e+02
9.630000e+00	-6.458214e+02	-5.355667e+01	1.317477e+03	4.434604e+02	2.730961e+01	3.788942e+02
9.644183e+00	-6.749549e+02	-4.588462e+01	1.303461e+03	4.386357e+02	-4.357390e+01	3.806063e+02
9.645000e+00	-6.598649e+02	-4.979689e+01	1.299423e+03	4.374461e+02	-1.886424e+01	3.801392e+02
9.660000e+00	-6.394232e+02	-5.599351e+01	1.309344e+03	4.409472e+02	3.050087e+01	3.803975e+02
9.675000e+00	-6.548534e+02	-5.024733e+01	1.299383e+03	4.374320e+02	-8.732516e+00	3.783119e+02
9.690000e+00	-6.624521e+02	-4.652373e+01	1.281243e+03	4.313013e+02	-4.161798e+01	3.762486e+02
9.705000e+00	-6.592489e+02	-4.984147e+01	1.303256e+03	4.387093e+02	-1.350647e+01	3.796913e+02
9.715336e+00	-6.448506e+02	-5.421389e+01	1.303440e+03	4.389182e+02	1.399754e+01	3.802211e+02
9.720000e+00	-6.536948e+02	-4.975892e+01	1.293928e+03	4.355822e+02	-1.183895e+01	3.770470e+02
9.726576e+00	-6.643583e+02	-4.806060e+01	1.302029e+03	4.382403e+02	-2.436193e+01	3.791258e+02
9.735000e+00	-6.509518e+02	-5.247479e+01	1.303855e+03	4.390039e+02	2.796607e+00	3.801892e+02
9.750000e+00	-6.436708e+02	-5.475341e+01	1.318957e+03	4.440454e+02	3.265558e+01	3.798845e+02
9.765000e+00	-6.572524e+02	-4.853087e+01	1.291336e+03	4.346743e+02	-2.126189e+01	3.767648e+02
9.780000e+00	-6.358556e+02	-5.567933e+01	1.312462e+03	4.419101e+02	4.141821e+01	3.778172e+02
9.791945e+00	-6.690324e+02	-4.722267e+01	1.301235e+03	4.379534e+02	-3.440604e+01	3.800353e+02
9.795000e+00	-6.565582e+02	-5.055773e+01	1.302855e+03	4.385998e+02	-8.766373e+00	3.796162e+02
9.810000e+00	-6.573416e+02	-5.004633e+01	1.300993e+03	4.379567e+02	-1.207485e+01	3.791728e+02
9.825000e+00	-6.770831e+02	-4.398465e+01	1.293347e+03	4.352148e+02	-5.761501e+01	3.786511e+02
9.840000e+00	-6.281232e+02	-5.946924e+01	1.327549e+03	4.470389e+02	7.130642e+01	3.800485e+02
9.855000e+00	-6.854920e+02	-4.322036e+01	1.306399e+03	4.395089e+02	-6.068693e+01	3.809658e+02
9.868868e+00	-6.562706e+02	-5.005891e+01	1.303660e+03	4.388289e+02	-7.002402e+00	3.784937e+02
9.870000e+00	-6.489539e+02	-5.223967e+01	1.307060e+03	4.400253e+02	1.050877e+01	3.785535e+02
9.885000e+00	-6.473744e+02	-5.259601e+01	1.306003e+03	4.396785e+02	1.245636e+01	3.784279e+02
9.900000e+00	-6.358543e+02	-5.749519e+01	1.313458e+03	4.423560e+02	4.139462e+01	3.811222e+02
9.913395e+00	-6.385618e+02	-5.566908e+01	1.307261e+03	4.402250e+02	3.025513e+01	3.794608e+02
9.915000e+00	-6.678022e+02	-4.754194e+01	1.295374e+03	4.360421e+02	-3.828903e+01	3.802624e+02
9.930000e+00	-6.581232e+02	-4.840742e+01	1.288826e+03	4.338774e+02	-2.566972e+01	3.771091e+02
9.945000e+00	-6.370443e+02	-5.808441e+01	1.330941e+03	4.481521e+02	5.720455e+01	3.820071e+02
9.959072e+00	-6.739510e+02	-4.543563e+01	1.303946e+03	4.387470e+02	-4.069993e+01	3.792269e+02
9.960000e+00	-6.570891e+02	-5.027760e+01	1.296724e+03	4.365681e+02	-1.627264e+01	3.797218e+02
9.969142e+00	-6.431050e+02	-5.216706e+01	1.298722e+03	4.372203e+02	1.384799e+01	3.757134e+02
9.975000e+00	-6.499644e+02	-5.155760e+01	1.303557e+03	4.388401e+02	5.090020e+00	3.779814e+02
9.990000e+00	-6.644916e+02	-4.985864e+01	1.301942e+03	4.383493e+02	-2.580814e+01	3.825187e+02
1.000500e+01	-6.472747e+02	-5.297111e+01	1.306384e+03	4.398368e+02	1.284083e+01	3.790564e+02
1.001498e+01	-6.725007e+02	-4.755571e+01	1.311686e+03	4.414653e+02	-3.068866e+01	3.819954e+02
1.002000e+01	-6.502656e+02	-5.311088e+01	1.315416e+03	4.428320e+02	1.615202e+01	3.804757e+02
1.003500e+01	-6.665814e+02	-4.746943e+01	1.294916e+03	4.358621e+02	-3.620098e+01	3.795139e+02
1.005000e+01	-6.595379e+02	-4.773675e+01	1.285284e+03	4.326774e+02	-3.198121e+01	3.767727e+02
1.006500e+01	-6.330944e+02	-5.745680e+01	1.328493e+03	4.472471e+02	6.317351e+01	3.789073e+02
1.008000e+01	-6.461848e+02	-5.272898e+01	1.302780e+03	4.386230e+02	1.141794e+01	3.781977e+02
1.009500e+01	-6.607583e+02	-4.982519e+01	1.302320e+03	4.384116e+02	-1.763473e+01	3.804979e+02
1.011000e+01	-6.636384e+02	-4.870291e+01	1.302383e+03	4.383786e+02	-2.285663e+01	3.798904e+02
1.012500e+01	-6.276332e+02	-6.019045e+01	1.339141e+03	4.508598e+02	8.423161e+01	3.806016e+02
1.014000e+01	-6.549026e+02	-5.001082e+01	1.296795e+03	4.365662e+02	-1.144690e+01	3.780133e+02
1.015500e+01	-6.372742e+02	-5.510747e+01	1.310849e+03	4.413542e+02	3.709493e+01	3.775770e+02
1.017000e+01	-6.452069e+02	-5.458300e+01	1.320130e+03	4.444196e+02	3.080995e+01	3.803236e+02
1.017956e+01	-6.404003e+02	-5.505924e+01	1.306960e+03	4.400969e+02	2.646620e+01	3.793281e+02
1.018500e+01	-6.494090e+02	-5.299416e+01	1.315286e+03	4.427291e+02	1.785537e+01	3.798321e+02
1.020000e+01	-6.634576e+02	-4.674053e+01	1.285878e+03	4.328307e+02	-3.890578e+01	3.769664e+02
1.021500e+01	-6.332797e+02	-5.138205e+01	1.296128e+03	4.361927e+02	3.195256e+01	3.692789e+02
1.022835e+01	-6.569896e+02	-5.231765e+01	1.301872e+03	4.384179e+02	-1.174767e+01	3.831124e+02
1.023000e+01	-6.504820e+02	-5.133600e+01	1.298553e+03	4.371825e+02	-1.184049e+00	3.780710e+02
1.024500e+01	-6.559819e+02	-4.979777e+01	1.297960e+03	4.369393e+02	-1.232903e+01	3.781420e+02
1.025011e+01	-6.488752e+02	-5.356097e+01	1.305059e+03	4.394572e+02	7.751986e+00	3.810417e+02
1.026000e+01	-6.459017e+02	-5.323843e+01	1.308525e+03	4.405471e+02	1.781827e+01	3.787295e+02
1.027500e+01	-6.492046e+02	-5.278739e+01	1.299827e+03	4.377000e+02	2.021240e+00	3.799304e+02
1.029000e+01	-6.636140e+02	-5.336959e+01	1.324358e+03	4.459348e+02	-2.215178e+00	3.875160e+02
1.030500e+01	-6.644200e+02	-4.383187e+01	1.270570e+03	4.276076e+02	-5.547331e+01	3.728087e+02
1.032000e+01	-6.291525e+02	-5.889343e+01	1.321886e+03	4.451548e+02	6.348400e+01	3.797792e+02
1.033500e+01	-6.636125e+02	-4.667621e+01	1.283205e+03	4.319407e+02	-4.203326e+01	3.770446e+02
1.034079e+01	-6.498522e+02	-5.140874e+01	1.300370e+03	4.377716e+02	2.024940e+00	3.777800e+02
1.035000e+01	-6.530515e+02	-5.124942e+01	1.303610e+03	4.388652e+02	-1.087395e+00	3.790254e+02
1.036500e+01	-6.157514e+02	-5.950751e+01	1.328070e+03	4.470638e+02	9.753892e+01	3.736434e+02
1.038000e+01	-6.329946e+02	-5.688079e+01	1.317887e+03	4.437230e+02	5.243229e+01	3.782756e+02
1.039500e+01	-6.605731e+02	-4.767148e+01	1.288334e+03	4.336712e+02	-3.084723e+01	3.770554e+02
1.041000e+01	-6.465141e+02	-5.375431e+01	1.309838e+03	4.410185e+02	1.763535e+01	3.799412e+02
1.042500e+01	-6.588867e+02	-4.928721e+01	1.297739e+03	4.368591e+02	-1.829779e+01	3.787317e+02
1.042985e+01	-6.489124e+02	-5.340796e+01	1.304493e+03	4.392579e+02	7.159678e+00	3.808099e+02
1.044000e+01	-6.445561e+02	-5.369548e+01	1.309966e+03	4.410368e+02	2.187654e+01	3.788029e+02
1.045353e+01	-6.434076e+02	-5.393992e+01	1.304825e+03	4.393506e+02	1.861928e+01	3.789222e+02
1.045500e+01	-6.634267e+02	-4.922404e+01	1.300045e+03	4.376510e+02	-2.522800e+01	3.808656e+02
1.046727e+01	-6.751805e+02	-4.515263e+01	1.299787e+03	4.373906e+02	-4.748730e+01	3.794996e+02
1.047000e+01	-6.597195e+02	-5.021494e+01	1.301780e+03	4.382620e+02	-1.626760e+01	3.806762e+02
1.048500e+01	-6.462239e+02	-5.388326e+01	1.314118e+03	4.424322e+02	2.271626e+01	3.798374e+02
1.049123e+01	-6.488833e+02	-5.336395e+01	1.304848e+03	4.393738e+02	7.623593e+00	3.806996e+02
1.050000e+01	-6.616827e+02	-4.868584e+01	1.300914e+03	4.378909e+02	-2.036033e+01	3.789285e+02
1.051500e+01	-6.470559e+02	-5.260450e+01	1.305633e+03	4.395590e+02	1.272070e+01	3.782926e+02
1.053000e+01	-6.443010e+02	-5.410218e+01	1.312118e+03	4.417652e+02	2.445824e+01	3.793162e+02
1.053447e+01	-6.620126e+02	-4.857080e+01	1.302725e+03	4.384785e+02	-1.905025e+01	3.788076e+02
1.054500e+01	-6.605079e+02	-4.855164e+01	1.295012e+03	4.359207e+02	-2.413204e+01	3.783467e+02
1.056000e+01	-6.372628e+02	-5.506569e+01	1.310642e+03	4.412801e+02	3.692271e+01	3.775043e+02
1.057500e+01	-6.453309e+02	-5.448954e+01	1.319515e+03	4.442109e+02	2.995381e+01	3.802437e+02
1.059000e+01	-6.687162e+02	-4.451729e+01	1.278342e+03	4.302412e+02	-5.654037e+01	3.759697e+02
1.060500e+01	-6.587951e+02	-5.003458e+01	1.304261e+03	4.390443e+02	-1.160846e+01	3.797628e+02
1.062000e+01	-6.420961e+02	-5.292335e+01	1.303363e+03	4.387829e+02	2.042317e+01	3.763866e+02
1.063500e+01	-6.469218e+02	-5.342793e+01	1.310975e+03	4.413718e+02	1.819362e+01	3.795008e+02
1.065000e+01	-6.611611e+02	-4.865211e+01	1.301236e+03	4.379870e+02	-1.891406e+01	3.785789e+02
1.066353e+01	-6.637312e+02	-4.842512e+01	1.301942e+03	4.382227e+02	-2.335585e+01	3.794534e+02
1.066500e+01	-6.419890e+02	-5.335482e+01	1.306605e+03	4.398812e+02	2.382453e+01	3.770026e+02
1.067729e+01	-6.368422e+02	-5.628720e+01	1.306245e+03	4.399210e+02	3.237278e+01	3.797552e+02
1.068000e+01	-6.442741e+02	-5.236158e+01	1.303509e+03	4.388051e+02	1.637336e+01	3.765033e+02
1.069500e+01	-6.502453e+02	-5.214749e+01	1.302230e+03	4.384388e+02	2.740298e+00	3.792716e+02
1.070766e+01	-6.839549e+02	-5.070758e+01	1.308798e+03	4.408808e+02	-5.943067e+01	3.938982e+02
1.071000e+01	-6.537208e+02	-5.132871e+01	1.304147e+03	4.390489e+02	-1.956291e+00	3.794992e+02
1.071500e+01	-6.532148e+02	-5.114588e+01	1.302729e+03	4.385697e+02	-2.302392e+00	3.789579e+02
1.072500e+01	-6.771801e+02	-4.661819e+01	1.297335e+03	4.367370e+02	-5.512367e+01	3.833491e+02
1.074000e+01	-6.456167e+02	-5.379824e+01	1.312689e+03	4.419354e+02	2.250831e+01	3.794248e+02
1.075500e+01	-6.604675e+02	-4.957892e+01	1.306041e+03	4.396257e+02	-1.290631e+01	3.797006e+02
1.077000e+01	-6.584592e+02	-4.865302e+01	1.290654e+03	4.344792e+02	-2.457192e+01	3.776552e+02
1.078046e+01	-6.791835e+02	-4.604842e+01	1.307935e+03	4.401536e+02	-4.778297e+01	3.830499e+02
1.078500e+01	-6.426301e+02	-5.225464e+01	1.300622e+03	4.378361e+02	1.680066e+01	3.755457e+02
1.079018e+01	-6.563686e+02	-5.106190e+01	1.306714e+03	4.399008e+02	-4.575742e+00	3.802865e+02
1.080000e+01	-6.513674e+02	-5.270815e+01	1.307943e+03	4.403721e+02	6.161242e+00	3.806286e+02
1.081500e+01	-6.545247e+02	-5.125867e+01	1.311873e+03	4.415935e+02	4.676932e+00	3.793864e+02
1.082760e+01	-6.578341e+02	-4.782857e+01	1.312931e+03	4.416815e+02	9.245977e-01	3.748129e+02
1.083000e+01	-6.547677e+02	-5.064829e+01	1.294639e+03	4.358810e+02	-1.384148e+01	3.792091e+02
1.084111e+01	-6.528286e+02	-5.286594e+01	1.305086e+03	4.394619e+02	-1.138702e-02	3.818104e+02
1.084500e+01	-6.517798e+02	-5.221499e+01	1.309051e+03	4.406913e+02	6.769164e+00	3.798964e+02
1.086000e+01	-6.788733e+02	-4.702596e+01	1.325679e+03	4.460380e+02	-2.864275e+01	3.835976e+02
1.086774e+01	-6.023857e+02	-5.240995e+01	1.271988e+03	4.279643e+02	6.985389e+01	3.560925e+02
